,Input,Wav filename,flag value,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,Real Values,Predicted Values
569,570,/content/drive/MyDrive/ReCirCor/training_data/training_data/50094_PV.wav,1,-7672.4067,-285.90744,72.07006,-30.496864,-10.672444,5.8008823,-0.25242192,-5.874197,35.01528,3.2355978,-4.086752,-0.0019852458,0.055940203,0.49299994,0.86873233,0.32863212,-1.044855,1.378333,0.06542729,0.4383719,0,1.0
570,571,/content/drive/MyDrive/ReCirCor/training_data/training_data/50094_TV.wav,1,-8509.885,-232.8049,74.88915,18.447342,-31.430939,-23.656876,-3.313472,-5.571923,44.972794,4.1682835,7.393261,0.034260053,-0.09187379,0.07510924,0.549096,0.34165236,0.4929665,-0.034596242,0.62107044,0.4456223,0,1.0
571,572,/content/drive/MyDrive/ReCirCor/training_data/training_data/50094_MV.wav,1,-9061.702,-423.5406,32.47648,36.692074,-34.464222,-30.42564,-3.6802747,-9.029912,90.890335,9.523338,16.278534,0.6959517,-2.109778,0.6155271,-1.3753045,-0.51959014,-0.40682667,0.8504141,0.48630413,0.37716305,0,1.0
572,573,/content/drive/MyDrive/ReCirCor/training_data/training_data/50096_AV.wav,1,-3759.9084,-377.45044,105.01207,38.341866,-59.424473,-19.756018,-7.045449,-1.4875803,-6.8964515,-2.750091,-1.2577168,-0.38648707,1.3206592,0.37978902,0.75933975,0.8486621,-0.22607838,0.32420772,0.1297072,-0.29993048,0,0.0
573,574,/content/drive/MyDrive/ReCirCor/training_data/training_data/50096_PV.wav,1,-2624.7864,-698.2615,-199.84338,62.10812,-68.94856,-10.342695,-7.6701035,-1.7407371,-9.633123,-3.1619627,-7.350135,-0.44588268,1.3040327,-0.3190311,-0.22850691,0.9853905,0.4905165,0.4461468,0.28936628,-0.13751534,0,0.0
574,575,/content/drive/MyDrive/ReCirCor/training_data/training_data/50096_TV.wav,1,10837.51,-2186.538,-326.0898,-202.99039,-217.60335,-28.873884,-8.123501,-3.8860795,-9.5626545,-5.192342,-3.0305283,-0.07526836,0.66292614,-0.1097814,-0.5954584,0.18023159,0.5505109,0.12896806,0.6654748,0.11019646,0,0.0
575,576,/content/drive/MyDrive/ReCirCor/training_data/training_data/50096_MV.wav,1,15631.383,974.3643,1267.6283,-151.7519,-109.011185,48.731304,-16.635477,-7.6274076,-7.286868,-3.9664443,-3.1207592,-0.45635286,1.513612,-0.74160844,-1.1480241,-0.34130582,0.0056270096,-0.091130175,0.6861542,-0.43124834,0,0.0
576,577,/content/drive/MyDrive/ReCirCor/training_data/training_data/50099_PV.wav,1,-8174.8184,-34.942654,128.40215,8.177038,-3.5776381,-11.058817,0.19345498,0.45955017,-13.928223,-2.102816,-0.8930109,-0.27563763,1.2275175,0.88448495,-1.0765296,-0.009424047,-0.74420756,-0.31004435,-0.5154221,0.18336056,1,1.0
577,578,/content/drive/MyDrive/ReCirCor/training_data/training_data/50099_TV.wav,1,-4808.1294,-410.68872,47.437805,40.800144,-37.8259,-17.122923,-0.96649885,0.7750825,-12.977571,-2.2225204,-1.5503168,-0.3080925,1.705406,1.1927332,-1.2271624,0.03350247,-1.1854591,-0.23640692,0.605285,-0.055530578,1,0.0
578,579,/content/drive/MyDrive/ReCirCor/training_data/training_data/50099_MV.wav,1,-8925.455,-381.9667,98.88827,59.04504,-30.479132,-29.056648,-4.0183377,0.033905298,-11.900789,-2.626612,-5.4042153,-0.3717201,0.8787129,0.37038302,1.1511503,-1.1145492,-0.25386012,-0.057935264,-0.20125327,0.036320448,1,1.0
579,580,/content/drive/MyDrive/ReCirCor/training_data/training_data/50100_AV.wav,1,-8732.439,-387.62747,115.54879,57.620945,-31.202385,-28.613031,-3.7981615,0.08082735,-10.342064,-2.085907,-4.30528,-0.050278466,0.7539721,-0.16649964,0.95698214,-1.1056969,0.3968413,-0.11596796,-0.5949901,-0.22464608,0,1.0
580,581,/content/drive/MyDrive/ReCirCor/training_data/training_data/50100_MV.wav,1,-9163.298,-455.78094,86.60113,64.82185,-32.965466,-31.703333,-4.1264825,0.6691771,-11.72616,-1.8554425,-0.2927824,-0.2273828,0.65270835,0.49795076,0.954365,-1.058121,-0.42187986,-0.18424645,-1.0972768,0.1386284,0,1.0
581,582,/content/drive/MyDrive/ReCirCor/training_data/training_data/50103_AV.wav,1,-9194.972,-469.0603,90.46124,66.24265,-33.748997,-32.117218,-4.267523,0.1809953,-13.56532,-2.9245293,1.2723848,-0.5101806,0.7360187,-1.329544,-0.19388705,-0.54881746,0.16336973,0.0126607595,-0.08635208,0.5432852,0,1.0
582,583,/content/drive/MyDrive/ReCirCor/training_data/training_data/50103_PV.wav,1,-9135.38,-443.58096,90.23382,61.249157,-32.088715,-30.760952,-4.0156155,0.16904312,-13.846515,-2.899723,0.96273273,-0.43372414,0.7170722,-0.9057477,-1.0962201,-0.5472253,-0.54661375,1.7307409,0.62829334,0.017761618,0,1.0
583,584,/content/drive/MyDrive/ReCirCor/training_data/training_data/50103_TV.wav,1,-8867.961,-318.97394,95.31332,34.227093,-26.834059,-24.864456,-3.1273577,-1.1547348,-2.3463545,-1.4304222,0.28741202,-0.5365557,1.4320425,-1.256116,-1.0439173,-0.52681047,-0.16838305,-0.24095955,1.0779889,-0.21675122,0,1.0
584,585,/content/drive/MyDrive/ReCirCor/training_data/training_data/50103_MV.wav,1,-8722.118,-344.2941,111.83979,35.35562,-30.088074,-26.587643,-3.6142695,-1.9317826,6.1422443,-0.5431474,-1.702143,-0.4075478,1.0481329,-1.1060274,-0.9480449,-0.39848313,-0.10341963,0.73426235,0.70716107,0.17694312,0,1.0
585,586,/content/drive/MyDrive/ReCirCor/training_data/training_data/50104_AV.wav,1,-8741.852,-555.8773,37.760105,73.34274,-39.22349,-32.000942,-4.7182727,-0.32548755,-7.9411197,-2.3835273,-10.301215,-0.5342603,1.0813621,-1.1766604,1.150852,-0.5182715,0.356973,0.16010097,0.6986615,0.5659301,0,0.0
586,587,/content/drive/MyDrive/ReCirCor/training_data/training_data/50104_PV.wav,1,-9069.689,-469.78497,83.97395,63.217964,-33.153538,-31.013374,-4.022403,0.31295928,-13.31753,-2.7146888,0.9893221,-0.17293242,-0.33295402,-0.8624512,-1.3731713,-1.66157,0.4060722,0.241593,-0.011544408,0.45660084,0,1.0
587,588,/content/drive/MyDrive/ReCirCor/training_data/training_data/50104_TV.wav,1,-9054.204,-476.75278,86.19068,66.50992,-34.942917,-32.104084,-4.268666,0.30798793,-14.962221,-3.0560832,5.5458045,-0.46054748,0.73849905,-1.1441072,-0.3847663,-0.25067666,0.37514007,0.08554102,0.15536427,0.75567746,0,1.0
588,589,/content/drive/MyDrive/ReCirCor/training_data/training_data/50104_MV.wav,1,-7151.5254,-359.64963,120.20414,62.27451,-41.29421,-24.620989,-5.833198,-0.5621503,-11.209662,-2.818628,-1.0370955,-0.5420351,1.2880703,-1.0361218,0.31274018,0.9660113,-0.032607675,1.117551,0.12906314,0.7915985,0,0.0
589,590,/content/drive/MyDrive/ReCirCor/training_data/training_data/50105_PV.wav,1,-9142.432,-463.6679,90.098495,64.46448,-32.734085,-31.640718,-3.8387253,0.40805852,-14.393456,-2.8977137,1.2841582,-0.5486667,1.6981517,-0.1258737,1.0894799,-0.052226137,-0.84022254,-0.16788018,0.22920679,0.6884414,0,1.0
590,591,/content/drive/MyDrive/ReCirCor/training_data/training_data/50105_TV.wav,1,-8663.928,-502.92615,72.65895,68.93011,-37.330456,-31.218103,-4.619773,-0.6121804,-3.2332416,-1.7098794,-8.303373,-0.4362909,1.2390211,-0.76482135,-1.209902,-0.3443406,0.05919478,-0.28122488,0.60591036,-0.86416453,0,1.0
591,592,/content/drive/MyDrive/ReCirCor/training_data/training_data/50105_MV.wav,1,-8720.607,-478.65897,135.2542,56.041767,-39.353867,-34.32066,-4.308059,-0.069766656,-9.740731,-2.5554633,-7.648608,-0.5521866,1.2666152,-1.1184019,0.24992123,0.5315768,0.11710029,-0.0025483936,0.13812949,0.759233,0,1.0
592,593,/content/drive/MyDrive/ReCirCor/training_data/training_data/50109_AV.wav,1,-7162.178,219.83209,410.99744,37.994495,-32.97497,-30.705013,-1.8639743,0.2271809,12.748156,-0.45220232,3.438123,-0.11912809,0.039952483,-0.298896,-0.66959226,-0.00054615247,0.11952805,-0.05029105,-0.5475427,0.3534628,0,1.0
593,594,/content/drive/MyDrive/ReCirCor/training_data/training_data/50109_PV.wav,1,-7057.487,397.9114,511.41953,93.76572,-36.486294,-35.108353,-4.91109,1.0781721,-5.3562384,-2.432123,3.8127944,-0.3000803,-0.10049526,-0.7938017,0.022762353,0.31894004,0.3292718,0.7400663,-0.94295126,0.3592555,0,1.0
594,595,/content/drive/MyDrive/ReCirCor/training_data/training_data/50109_TV.wav,1,58711.117,5712.894,3986.562,-166.15057,-266.0327,127.985405,-63.175667,-12.199901,-5.8889623,-7.5952134,-1.6026021,-0.36761636,-0.25140882,-1.0039169,0.08462871,0.31374732,1.0139894,0.67722344,0.2395886,0.3540917,0,0.0
595,596,/content/drive/MyDrive/ReCirCor/training_data/training_data/50109_MV.wav,1,-7641.387,-73.69062,33.78558,45.504337,-27.86041,-15.729276,-2.1806514,-0.6490935,8.350519,-0.10323503,-7.48078,-0.26663524,0.53470516,-0.33287922,0.7813399,-0.11661682,0.42008635,0.36154383,-0.0515658,-0.16858351,0,1.0
596,597,/content/drive/MyDrive/ReCirCor/training_data/training_data/50111_AV.wav,1,-8334.338,-314.20703,-18.471392,41.318947,-21.654514,-15.343284,-3.1458428,-2.5453894,14.2936125,0.6814202,-1.7142458,-0.012724422,0.15117961,-0.33228537,-0.34689835,0.48354334,0.19213489,-0.08533651,-0.5721741,0.0942484,0,1.0
597,598,/content/drive/MyDrive/ReCirCor/training_data/training_data/50111_PV.wav,1,-8826.344,-290.7663,7.455119,-21.244389,-18.881546,-12.662916,-0.9821813,-3.5448537,22.651323,2.0945957,3.5830946,0.17965154,-0.6234288,-0.8297912,-0.005799536,-0.06841259,1.1167117,-0.2780799,-0.6306643,0.3955508,0,1.0
598,599,/content/drive/MyDrive/ReCirCor/training_data/training_data/50111_TV.wav,1,-7742.594,-239.3685,105.13612,27.268646,-36.309963,-23.907745,-4.273078,-3.7336626,29.612188,2.5006738,3.6850438,-0.04187209,0.15044728,0.16846386,-0.08252118,1.0637897,0.30464962,-0.5440307,-0.05821302,0.06548335,0,1.0
599,600,/content/drive/MyDrive/ReCirCor/training_data/training_data/50111_MV.wav,1,-8214.704,-424.704,107.34984,34.666927,-37.016804,-30.711582,-4.00222,-2.0235624,11.634112,0.14920576,6.439278,-0.050662328,0.109651,-0.14443845,0.91334033,-0.45656317,0.46735212,-0.38788104,-0.21633191,-0.53840137,0,1.0
600,601,/content/drive/MyDrive/ReCirCor/training_data/training_data/50113_AV.wav,1,-8798.946,-576.26825,22.606314,70.07028,-38.206528,-31.79342,-4.7993517,-9.823913,106.54853,11.397095,-6.5663366,0.77934104,-2.4926465,1.3229696,0.58096373,-1.8370285,0.53411394,-2.0239658,0.45681742,0.5392437,0,0.0
601,602,/content/drive/MyDrive/ReCirCor/training_data/training_data/50113_PV.wav,1,-9080.489,-451.48096,102.41232,65.27493,-34.5702,-32.18585,-4.6946206,-5.332331,55.02318,5.240975,-24.649096,0.2251417,-1.1548839,0.046322238,0.39575657,-0.20799099,-0.59702057,0.8569743,-0.3813001,1.1893389,0,0.0
602,603,/content/drive/MyDrive/ReCirCor/training_data/training_data/50113_TV.wav,1,-8960.026,-496.15704,73.36433,61.947163,-35.512104,-31.16341,-4.2936187,-2.4364634,17.052662,0.71962106,-7.158728,-0.18539962,0.11999324,-0.80170006,0.21349403,0.39491385,0.09736896,0.7988121,-0.35790136,0.28652722,0,1.0
603,604,/content/drive/MyDrive/ReCirCor/training_data/training_data/50113_MV.wav,1,-8483.567,-438.0068,40.350548,42.169735,-30.118685,-23.804562,-3.410288,-2.1269717,9.353261,-0.2115089,-2.1003458,-0.31344444,0.6183339,-0.5599008,0.9650122,0.11104916,-0.93903375,1.5548285,-0.11752353,0.64626586,0,1.0
604,605,/content/drive/MyDrive/ReCirCor/training_data/training_data/50115_AV.wav,1,-8987.693,-385.46246,89.11235,40.619656,-24.34505,-21.275545,-3.4257405,-0.39847896,-11.685081,-2.5913043,0.7266646,-0.29288465,-0.45103982,-1.3296753,0.29388484,-0.77182806,0.8271033,0.5162137,-0.5302865,0.3711955,1,1.0
605,606,/content/drive/MyDrive/ReCirCor/training_data/training_data/50115_PV_1.wav,1,-8874.004,-382.84805,89.5478,20.159893,-14.979968,-13.13584,-1.1499864,-0.15763445,-14.28781,-2.7999854,4.472955,-0.37351614,0.56375736,-0.20898491,1.229369,-1.1839287,0.10205821,1.0907837,-0.4420279,-0.14205499,1,1.0
606,607,/content/drive/MyDrive/ReCirCor/training_data/training_data/50115_PV_2.wav,1,-9046.923,-376.8257,68.76381,41.561558,-24.304316,-24.440832,-2.6626127,-0.022627965,-15.242712,-2.8887677,11.2954645,-0.32927138,-0.066382624,-0.9386675,-1.3325373,-1.2299681,0.54236996,0.6667469,-0.12336777,-0.5257572,1,1.0
607,608,/content/drive/MyDrive/ReCirCor/training_data/training_data/50115_TV_1.wav,1,-8216.195,-601.2154,29.145279,57.076046,-37.538647,-25.946674,-4.884102,-4.8424487,42.447598,3.7847357,38.148197,-0.010819961,-0.2978371,-0.20881172,1.7421652,-0.3898867,-0.6363019,0.30893597,0.7164136,-0.832561,1,1.0
608,609,/content/drive/MyDrive/ReCirCor/training_data/training_data/50115_TV_2.wav,1,-4300.2515,-610.92914,-19.778193,13.943813,-27.503199,5.439253,-5.648383,-1.3669711,-7.5186152,-2.6673496,-0.9670428,-0.3012988,1.0994979,-0.6878453,0.05730508,0.9705141,0.40601766,0.07631542,-0.31464967,-0.05305165,1,0.0
609,610,/content/drive/MyDrive/ReCirCor/training_data/training_data/50115_MV.wav,1,-8606.87,-335.21005,74.903946,50.61889,-25.278366,-23.681969,-2.842955,0.51294136,-14.876841,-2.7566595,14.010936,-0.10186414,-0.031326648,-0.7712292,-0.06077249,-0.2685113,1.2903432,-0.9077894,-0.5056273,0.52739537,1,1.0
610,611,/content/drive/MyDrive/ReCirCor/training_data/training_data/50117_PV.wav,1,-9179.616,-459.11163,87.84488,60.501907,-32.500664,-30.924414,-4.0090275,0.076588206,-13.419109,-2.9292855,-3.029797,-0.6180221,1.4702004,-0.90651447,1.434303,-1.0527521,0.09323992,-0.5721215,0.9184412,0.28978115,0,1.0
611,612,/content/drive/MyDrive/ReCirCor/training_data/training_data/50117_TV.wav,1,-9166.703,-462.98575,83.442,58.61671,-25.443584,-26.609339,-3.6674697,-1.6379532,11.204582,0.301329,-7.2509384,-0.40932176,0.98148096,-0.53052425,1.4028357,-0.41139203,-1.0983102,0.8839911,0.6235017,0.29030868,0,1.0
612,613,/content/drive/MyDrive/ReCirCor/training_data/training_data/50117_MV.wav,1,-8132.9033,195.17386,-128.48344,-93.399216,35.863586,38.613503,3.124851,-5.1802464,10.308696,0.5514461,16.596947,-0.26250762,0.32743102,-1.3130814,-0.98061424,-0.50841606,-1.2183943,2.0416572,0.24196708,0.095243245,0,1.0
613,614,/content/drive/MyDrive/ReCirCor/training_data/training_data/50118_PV.wav,1,-9061.309,-414.24103,64.0707,40.777645,-32.53311,-29.057358,-3.064995,-0.6054361,-6.9895635,-2.0367045,-1.1268898,-0.516652,1.0879626,-1.4571629,-1.1799251,-1.1541522,0.24131986,-0.8407697,0.43459976,0.13020326,1,1.0
614,615,/content/drive/MyDrive/ReCirCor/training_data/training_data/50118_TV.wav,1,-9130.189,-437.451,96.84735,62.923264,-31.210197,-30.468061,-3.824371,0.18042,-14.749359,-3.0003264,4.3003845,-0.55833066,1.0028355,-1.2284392,1.1736453,-1.4965631,0.8047329,-1.2081982,-0.014978896,0.0418042,1,1.0
615,616,/content/drive/MyDrive/ReCirCor/training_data/training_data/50118_MV.wav,1,-9057.298,-309.38458,75.16642,54.687004,-25.932255,-26.998363,-3.3903608,-0.3808051,-9.322215,-2.2838604,7.601532,-0.5189752,1.2993382,-1.0691024,-1.0654777,-0.89084864,-0.9131522,-0.6672756,0.5840751,0.46239772,1,1.0
616,617,/content/drive/MyDrive/ReCirCor/training_data/training_data/50119_PV.wav,1,-6270.65,-753.8768,-182.04303,-39.03436,-42.32779,-10.17701,10.958782,4.3682623,3.238869,-0.38709038,-2.5428483,-0.31044683,0.6250705,0.36927417,0.53234494,0.87762827,-0.92053497,-0.21260338,-0.9695228,-0.21415667,0,1.0
617,618,/content/drive/MyDrive/ReCirCor/training_data/training_data/50121_PV.wav,1,-6021.467,-234.13396,-40.690815,33.917336,-42.254604,-14.217037,-3.9501336,-2.2380593,11.886977,0.062582724,1.9741174,-0.17735189,0.7537726,-0.32346144,0.16796274,1.3305153,0.2805578,0.663359,0.23298982,0.084759735,0,1.0
618,619,/content/drive/MyDrive/ReCirCor/training_data/training_data/50121_TV.wav,1,-8648.896,-394.50424,-15.368648,52.605236,-19.060196,-14.760117,-3.7974083,-3.3873067,25.22937,2.076877,9.194107,0.05049362,0.017525261,-0.24268661,-1.0720562,-0.53805023,0.8045049,-1.7252636,0.3594032,-0.52091396,0,1.0
619,620,/content/drive/MyDrive/ReCirCor/training_data/training_data/50122_PV.wav,1,-9152.281,-455.86304,95.96021,64.776794,-33.52246,-32.13837,-3.8779933,0.33344555,-13.896961,-2.9051178,7.5908346,-0.3934226,0.84560305,-1.1987578,-1.1432952,-1.0592746,-0.26626337,0.37108633,0.21830213,0.23335752,0,1.0
620,621,/content/drive/MyDrive/ReCirCor/training_data/training_data/50122_TV.wav,1,-9043.244,-361.51538,88.19426,46.92263,-25.587809,-27.433235,-3.3130038,-0.4476321,-8.962292,-2.3148386,5.840401,-0.5122438,1.2411282,-0.7414231,1.3874981,-1.0950732,-0.14697862,-0.30671322,0.31015694,0.26596305,0,1.0
621,622,/content/drive/MyDrive/ReCirCor/training_data/training_data/50122_MV.wav,1,-8900.213,-285.2245,-83.64743,3.2318554,-28.315975,-20.029362,-1.6191236,-2.2031198,5.237467,-0.45315972,-4.5398364,-0.20704469,0.46299756,-0.64840436,0.96301615,-1.1750964,0.57630897,-1.0355339,-0.05721118,-0.011976078,0,1.0
622,623,/content/drive/MyDrive/ReCirCor/training_data/training_data/50125_PV.wav,1,-7665.765,-420.82,170.28664,68.42333,-43.180058,-32.26575,-5.6528563,-0.8382646,-0.689055,-1.5218114,-12.551276,-0.4024834,0.782897,-1.1176872,-1.1091568,-0.86999243,-0.10322035,0.4507123,0.03329431,-0.031504128,0,0.0
623,624,/content/drive/MyDrive/ReCirCor/training_data/training_data/50125_TV.wav,1,-8721.76,-490.91058,71.52255,50.933887,-29.532375,-27.55177,-3.66944,-0.11758675,-13.716977,-2.960022,1.8374096,-0.49686065,0.66003,-1.5452899,-1.1193262,-1.0765878,0.49206382,0.896412,0.20850624,-0.11723434,0,1.0
624,625,/content/drive/MyDrive/ReCirCor/training_data/training_data/50125_MV.wav,1,-9033.112,-493.18216,70.27895,68.35369,-33.995594,-31.693855,-4.4222517,-3.0216994,24.748646,1.5980427,-17.19234,-0.19704439,0.26397952,-0.49376595,1.0313332,-1.1605334,0.37300587,-1.0946938,0.3064408,0.08392284,0,0.0
625,626,/content/drive/MyDrive/ReCirCor/training_data/training_data/50126_AV.wav,1,-8994.3955,-443.9955,110.34552,69.041405,-35.380848,-33.1267,-4.5812874,-6.5507364,71.08589,7.2953124,2.694096,0.40948063,-1.6549904,0.65271497,-1.4008859,-0.79704964,-1.1636481,0.062220905,-0.07057944,0.56891936,0,0.0
626,627,/content/drive/MyDrive/ReCirCor/training_data/training_data/50126_PV.wav,1,-9199.389,-469.9862,90.223076,65.75565,-33.14087,-32.16101,-3.5753827,0.68989134,-14.712344,-2.742484,14.706317,-0.4886397,1.2525578,-0.39260808,1.5123086,-0.8374353,-1.3200225,-0.21860796,-0.15534881,0.26636225,0,1.0
627,628,/content/drive/MyDrive/ReCirCor/training_data/training_data/50126_TV.wav,1,-1751.9218,-1575.5739,-501.63132,139.0604,-115.5826,-28.894592,-9.474529,-1.8277668,2.1593013,-1.9890529,3.4584963,-0.2986784,0.32725412,-1.2811474,0.2491042,0.90993065,-0.40679193,1.6814779,-0.5590953,0.35139334,0,0.0
628,629,/content/drive/MyDrive/ReCirCor/training_data/training_data/50126_MV.wav,1,37067.254,-9758.145,-5576.6675,568.94965,-592.4404,-12.761943,-31.004148,-6.0998735,-4.4687386,-8.876754,-3.126464,0.24909142,1.2376543,-1.0812514,0.21098007,1.0251569,0.51657027,0.16630647,-0.08395347,-0.6995262,0,0.0
629,630,/content/drive/MyDrive/ReCirCor/training_data/training_data/50127_AV.wav,1,-8495.218,-449.63705,98.82551,60.5525,-37.167862,-31.155956,-4.5082564,0.08336063,-12.043744,-2.7628148,-6.4023037,-0.5829811,1.9628086,-0.38184515,-1.1534908,-0.5992967,-1.0024713,-0.6636994,0.53478795,0.27948686,1,1.0
630,631,/content/drive/MyDrive/ReCirCor/training_data/training_data/50127_PV.wav,1,-8687.659,-408.60822,79.525314,61.093834,-30.234438,-28.126934,-3.039612,0.2488607,-12.312329,-2.4943206,7.7724996,-0.37587103,0.76653355,-0.11603964,-1.1848396,-0.6346187,-0.5099213,-0.39600715,0.041418124,-0.16612953,1,1.0
631,632,/content/drive/MyDrive/ReCirCor/training_data/training_data/50127_TV.wav,1,-8054.428,-501.3755,55.337223,68.81684,-39.393337,-29.152922,-4.1820326,0.17553557,-13.558793,-2.8626153,3.94441,-0.34872046,0.805944,-0.64098716,0.46682414,0.21191217,0.8287921,-0.51670986,-0.09096733,0.087700546,1,1.0
632,633,/content/drive/MyDrive/ReCirCor/training_data/training_data/50127_MV.wav,1,-8554.447,-569.5803,37.799576,66.45129,-39.68549,-32.431614,-3.61791,-0.61071944,2.333554,-0.8708727,-8.097923,-0.32217765,0.5530953,-0.3616517,1.1264267,-1.2131085,0.07316991,-0.8192323,-0.016493008,-0.27156627,1,0.0
633,634,/content/drive/MyDrive/ReCirCor/training_data/training_data/50128_AV.wav,1,-9187.507,-463.3391,89.506485,62.149483,-32.254387,-30.627512,-4.1201873,0.1658083,-13.411731,-2.8657384,0.51535016,-0.57434976,1.0807906,-1.5935531,-0.2648782,0.018676465,0.034837987,0.08583149,0.05086926,0.9297532,0,1.0
634,635,/content/drive/MyDrive/ReCirCor/training_data/training_data/50128_PV.wav,1,-9027.249,-311.36145,32.966454,-11.046398,-9.898357,-9.341016,-0.31694576,-1.3883336,-10.018204,-2.3342888,9.181015,-0.45491558,0.8094117,-0.8542684,1.4634472,-1.201257,-0.3708995,0.4624996,0.0058260984,0.12577735,0,1.0
635,636,/content/drive/MyDrive/ReCirCor/training_data/training_data/50128_TV.wav,1,-8651.998,-206.7952,-135.25148,-63.311646,-9.012449,-5.5008316,2.385278,-3.8446105,1.1886904,-0.54939914,28.63538,-0.36098242,0.40377116,-1.4094497,-0.5457451,-0.70372206,0.41086376,-0.8236173,0.3655907,0.3306276,0,1.0
636,637,/content/drive/MyDrive/ReCirCor/training_data/training_data/50128_MV.wav,1,-9145.397,-460.62192,84.27139,62.16276,-32.164204,-29.979254,-4.1242247,0.030167295,-13.182703,-2.8957486,2.011557,-0.69703424,1.8800555,-1.2664202,1.47595,-0.74507505,-0.3718452,-0.2369251,0.6900634,0.318336,0,1.0
637,638,/content/drive/MyDrive/ReCirCor/training_data/training_data/50129_AV.wav,1,-3075.1484,155.0309,1343.8561,9.612261,-86.942604,-63.99586,-1.0126629,18.895464,-10.661476,14.118863,-0.74927264,2.4553156,0.02505419,-0.65061134,-0.7703647,-0.33209383,-0.055441275,-0.38178474,-2.079844,-0.46757397,1,0.0
