,Input,Wav filename,flag value,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,Labels
504,505,/content/drive/MyDrive/ReCirCor/training_data/training_data/50103_AV.wav,1,-0.36797157,0.14482336,-0.12317345,0.19869873,0.10104477,-0.1440988,0.28402355,-0.10594971,-0.047941018,0.09336227,0.085202105,0.08656968,-0.0917136,0.10777053,0.0802441,0.05188245,-0.05808839,-0.04186203,0.077711485,0.012334944,0
386,387,/content/drive/MyDrive/ReCirCor/training_data/training_data/50015_TV.wav,1,-0.51521224,0.16043489,0.3558717,0.09096068,0.12621163,-0.020536253,0.07543939,0.12738088,-0.10178239,-0.10528604,0.08352246,0.0012221928,0.09565686,-0.0014836505,-0.070747465,-0.0022534,-0.10030209,-0.043994453,-0.013406074,-0.071036346,0
1003,1004,/content/drive/MyDrive/ReCirCor/training_data/training_data/50664_AV.wav,1,-0.104644924,-0.00015814113,0.035166115,0.07133831,0.19954729,-0.21254048,0.18782242,0.14243014,-0.26580808,0.12992282,0.15154481,-0.06548363,0.13851671,0.026448878,-0.08931051,0.08157431,-0.18239962,0.15569681,0.03407764,0.0052502863,0
887,888,/content/drive/MyDrive/ReCirCor/training_data/training_data/50349_TV.wav,1,-0.7523233,0.23702917,0.25035444,0.08759504,0.27255756,0.15810534,-0.07873153,0.041802697,-0.0035514086,-0.13279201,-0.30978557,0.27449375,0.21213935,-0.047074027,-0.03719948,0.09676045,0.07218299,0.121665455,0.13816714,0.04976667,0
802,803,/content/drive/MyDrive/ReCirCor/training_data/training_data/50306_MV.wav,1,-0.72347003,0.1793817,-0.36216015,-0.104231745,-0.329778,0.25088388,0.10068479,0.122442946,0.09164882,0.087946266,0.060786627,-0.020948429,0.018488653,-0.05311989,0.06880346,0.11734744,0.020064827,-0.08838563,-0.05538704,-0.017713841,0
926,927,/content/drive/MyDrive/ReCirCor/training_data/training_data/50391_PV.wav,1,0.05090074,-0.027753672,-0.046046242,0.08911639,0.027890615,0.007522698,-0.007182823,-0.16514084,-0.16915016,-0.0024268907,-0.106821544,-0.008942251,-0.04436306,-0.095777355,0.09633595,-0.11550104,0.11675564,-0.00092451315,-0.07174622,0.0044403034,0
1015,1016,/content/drive/MyDrive/ReCirCor/training_data/training_data/50669_AV.wav,1,-0.11913985,-0.06311152,-0.2896958,-0.17273246,-0.27531075,0.24119388,-0.04055066,0.0014889183,-0.06573011,0.10719036,-0.09878474,-0.13922189,0.058365688,-0.078982,-0.006396218,-0.00872926,0.009973821,-0.006340902,0.019152973,0.017059041,0
488,489,/content/drive/MyDrive/ReCirCor/training_data/training_data/50092_AV.wav,1,-0.099131666,0.052166916,-0.16839863,0.21046433,0.284611,-0.024213916,0.23301671,-0.19291048,0.018490925,-0.04525706,0.10685791,-0.20718203,-0.059418246,0.1755654,-0.0038481809,-0.022036431,0.021894803,-0.023008898,-0.008368386,0.017220438,0
13,14,14.wav,0,1.0740628,0.4084409,0.13633922,1.7074423,-0.12328477,-0.075976335,0.04140836,0.2667422,0.36968413,-0.14333035,-0.37823826,-0.21687022,-0.00060870487,-0.113832265,-0.19291641,0.18903479,0.038646217,0.13363957,-0.20318504,-0.16090943,0
576,577,/content/drive/MyDrive/ReCirCor/training_data/training_data/50143_TV.wav,1,-0.50019884,0.15289186,0.012830243,0.044410314,-0.15846181,0.3793522,-0.0825842,-0.17215173,0.11180337,-0.25184432,-0.066556,0.058404237,-0.07045783,-0.04463689,0.22151549,-0.06633525,-0.093058296,-0.11756791,0.058443364,0.054715384,0
876,877,/content/drive/MyDrive/ReCirCor/training_data/training_data/50343_MV.wav,1,-0.2734848,0.08197917,-0.43473768,0.08375435,-0.28324986,0.1716797,0.20275815,-0.0118235955,-0.043023042,0.14157316,0.06602337,0.010344591,-0.008099259,0.08103316,-0.14180037,-0.04074516,-0.057954893,-0.047762644,-0.04255385,-0.02777297,0
42,43,/content/drive/MyDrive/ReCirCor/training_data/training_data/24160_MV.wav,1,-0.44320324,0.0917915,0.41944364,-0.12927088,-0.20022364,-0.08283628,-0.22240216,0.12675582,0.036208708,-0.046897486,-0.06152645,0.067174144,-0.11672125,-0.04571527,-0.016991522,0.05482276,0.13941689,0.11555569,-0.029568996,0.02512961,0
423,424,/content/drive/MyDrive/ReCirCor/training_data/training_data/50049_PV.wav,1,-0.41453958,0.08835824,-0.367575,0.0008350817,0.31252572,-0.1944738,0.12304138,0.044887584,0.11180968,0.0843029,0.13966791,0.09238097,-0.028461885,0.026016649,-0.027219014,0.001655588,-0.10701727,-0.10038986,0.021436017,-0.05691312,0
471,472,/content/drive/MyDrive/ReCirCor/training_data/training_data/50079_AV.wav,1,-0.22430153,0.05305544,0.53637546,0.02917499,0.04255625,0.19485788,-0.39943653,-0.0075550154,-0.08443617,-0.16457686,0.05585508,0.12877433,0.23831126,0.046609644,0.12488789,0.012675592,0.017289829,-0.09338482,0.053968526,-0.12072884,0
759,760,/content/drive/MyDrive/ReCirCor/training_data/training_data/50280_AV.wav,1,0.75498456,-0.35476094,0.7156044,-0.28891948,-0.0034318722,0.04429555,0.19671038,-0.09968765,0.3489326,0.39579824,0.013882941,0.024601998,-0.036083587,-0.24512562,0.023341361,-0.2741335,0.011165776,-0.031446382,0.11493039,-0.021141013,1
430,431,/content/drive/MyDrive/ReCirCor/training_data/training_data/50054_PV.wav,1,0.3510115,-0.13489227,-0.10159991,0.114434175,-0.06785454,-0.08679849,0.0076443017,-0.21012077,-0.19073364,0.04080796,0.011808627,-0.012946009,-0.034043238,-0.08648638,-0.090056166,-0.071296625,0.15061691,-0.0053991694,-0.08157085,0.045213554,1
498,499,/content/drive/MyDrive/ReCirCor/training_data/training_data/50096_MV.wav,1,-0.25631455,-0.0305668,-0.20310877,-0.22806594,0.34967554,-0.16593142,0.20304772,0.13907255,0.1680897,0.11435742,-0.17775007,-0.09225693,0.02074962,-0.10660628,-0.18180738,-0.024990913,0.0035803611,-0.034769155,-0.030870715,0.024230288,0
461,462,/content/drive/MyDrive/ReCirCor/training_data/training_data/50075_MV.wav,1,0.32848358,-0.18881683,0.17990641,-0.09006152,-0.07515754,0.1625477,-0.09151637,-0.047597554,-0.18979546,0.10796899,-0.10955164,-0.15943092,-0.01857995,-0.076015085,-0.08247088,0.005617104,0.1662023,-0.016690768,-0.08618981,-0.095252514,0
377,378,/content/drive/MyDrive/ReCirCor/training_data/training_data/50008_MV.wav,1,-0.1835501,0.04057552,0.02207398,0.08888047,-0.2479933,-0.12446995,0.34283024,-0.044354025,-0.13183993,0.026877202,-0.01812072,0.023669777,0.15333116,0.1269414,-0.11200704,0.018917631,0.01652169,0.0015335808,-0.0595891,-0.023322864,0
310,311,/content/drive/MyDrive/ReCirCor/training_data/training_data/49969_MV.wav,1,0.9264606,-0.41851163,-0.46670124,-0.20272492,0.4470073,0.025474196,-0.20644931,0.45885956,-0.24337104,0.059662297,0.10183706,0.02595058,-0.15251313,-0.039254755,-0.0778812,-0.07724767,0.08504317,0.05499899,-0.079667374,-0.043840993,0
529,530,/content/drive/MyDrive/ReCirCor/training_data/training_data/50115_PV_2.wav,1,-0.019626476,0.05968199,-0.53642017,0.2716233,0.5658692,0.10390609,0.26320043,-0.06506752,-0.12763187,0.072741,-0.06513754,-0.18877064,-0.10868184,-0.044923566,-0.030669505,0.093416095,-0.09536206,0.11849679,0.033206377,-0.09028605,1
90,91,/content/drive/MyDrive/ReCirCor/training_data/training_data/44514_PV.wav,1,0.577902,-0.17877862,0.22094448,0.11098352,-0.21938802,-0.29307055,0.16834676,-0.28142056,0.16805309,-0.3515801,0.050059274,0.07306991,-0.17540222,0.064908065,-0.047036137,-0.11727108,0.07849352,-0.048992127,0.019233093,-0.058104396,1
634,635,/content/drive/MyDrive/ReCirCor/training_data/training_data/50213_MV.wav,1,-0.47821596,0.04480103,-0.20377365,-0.28945306,-0.43056247,0.005295003,0.006447276,0.22788493,0.12358928,0.019881291,-0.08124588,-0.036407784,-0.06198747,-0.11782523,-0.010771239,0.021762012,-0.123828925,-0.102202035,-0.12101244,-0.02117792,0
681,682,/content/drive/MyDrive/ReCirCor/training_data/training_data/50239_AV.wav,1,0.3761923,-0.19007063,0.58364475,-0.14747687,0.013006108,-0.041990448,0.023916272,-0.009250028,0.1360368,0.29164395,-0.030015519,0.012982834,-0.08143127,-0.12079198,-0.03503845,-0.12869182,0.01885196,0.007941297,0.036967173,-0.06906682,0
836,837,/content/drive/MyDrive/ReCirCor/training_data/training_data/50325_PV.wav,1,-0.055192545,-0.064806186,-0.05704437,-0.16421358,0.04904238,-0.5038799,-0.100912794,0.2533226,0.041565586,0.12797931,0.1711396,0.21464802,-0.22423346,0.051997095,0.07935381,0.017691446,-0.06464905,0.06189554,0.06190337,0.044634897,0
487,488,/content/drive/MyDrive/ReCirCor/training_data/training_data/50089_TV.wav,1,-0.123731844,-0.067934126,0.06878172,-0.19681294,-0.21843566,0.081880756,0.026104888,0.004646968,0.024994532,0.050047062,-0.19057877,-0.11799817,-0.17055857,-0.042350166,-0.12527758,-0.07774026,-0.041635655,-0.056171916,0.040749714,0.050040193,0
703,704,/content/drive/MyDrive/ReCirCor/training_data/training_data/50254_AV.wav,1,-0.3753266,0.1608948,0.39266333,0.22343673,0.011134403,0.023159025,0.07080134,-0.14376758,-0.059465498,-0.13826099,-0.00972795,0.0066726985,0.04869228,0.11921851,-0.015454023,-0.03220211,-0.013426642,0.044093255,-0.014002217,0.06142162,0
357,358,/content/drive/MyDrive/ReCirCor/training_data/training_data/49999_PV.wav,1,-0.12263633,-0.019419996,0.09515894,-0.0659753,0.3118366,0.031258363,0.013264997,0.10898881,-0.02821542,0.1792183,-0.11489369,-0.17494418,-0.014254046,-0.05822266,-0.06590564,0.09143401,-0.11742211,0.09813357,-0.04226254,0.03011276,0
20,21,21.wav,0,4.361939,8.43125,-0.067423366,-1.5500002,0.073219575,-0.021952346,0.0923932,-0.124498315,-0.0808712,-0.03049327,0.036189813,0.061222985,0.06522118,0.16920997,0.033606965,-0.017245611,0.056279138,-0.018817276,-0.003308811,0.067815304,1
901,902,/content/drive/MyDrive/ReCirCor/training_data/training_data/50359_PV.wav,1,-0.6414429,0.18123257,-0.25691596,-0.03767462,-0.25761163,0.5040435,-0.17704526,0.009839833,0.20150828,-0.08206726,0.015520174,-0.07766532,0.0043924097,-0.050176784,-0.060681574,-0.025500238,0.03652754,-0.10012574,-0.06006493,-3.9247534e-05,0
718,719,/content/drive/MyDrive/ReCirCor/training_data/training_data/50260_TV.wav,1,0.40941137,-0.26600474,-0.24940684,-0.27532393,0.35171217,-0.10456113,-0.19817296,0.07586499,0.09807359,-0.07424188,-0.34274927,-0.30516297,0.12548152,-0.09263906,-0.1040168,-0.12868571,0.017866494,0.048071485,-0.12358822,0.058656696,1
54,55,/content/drive/MyDrive/ReCirCor/training_data/training_data/31737_MV.wav,1,-0.21013352,-0.08775183,0.015793838,-0.38913321,-0.39327735,0.069549955,-0.3070038,0.024746625,0.19546345,-0.15988295,-0.35417053,0.020632347,-0.06867508,0.13926023,0.02077625,0.044451747,0.30823183,-0.15010794,0.15578733,-0.07568353,0
716,717,/content/drive/MyDrive/ReCirCor/training_data/training_data/50260_AV.wav,1,0.11070022,-0.081633195,-0.17609735,-0.041441444,-0.2642083,0.19070402,-0.31081158,-0.044449307,-0.05919069,0.12197744,-0.031605344,-0.08462985,-0.051510084,0.021694815,0.04190754,-0.015618149,0.08486931,0.061947208,-0.07336486,0.07823774,1
191,192,/content/drive/MyDrive/ReCirCor/training_data/training_data/49704_MV.wav,1,2.4883015,-1.1813295,-0.102686435,-0.9225236,0.66720164,0.5035451,0.23203911,0.22152443,0.37921932,-0.3102442,-0.03197079,0.016222388,0.68252134,0.46351847,0.7325072,0.103493206,-0.3029367,-0.17864029,0.16175221,-0.25947136,0
172,173,/content/drive/MyDrive/ReCirCor/training_data/training_data/49661_AV.wav,1,0.55338424,-0.27042335,0.3383326,-0.14860056,-0.12129982,-0.4057367,-0.117457755,-0.056488983,-0.15619865,0.012904226,0.078944705,-0.13495396,0.27096185,-0.051041346,0.0054393406,-0.057476655,0.15843293,0.1176661,-0.11475054,0.042335026,0
250,251,/content/drive/MyDrive/ReCirCor/training_data/training_data/49839_MV.wav,1,-0.06317392,-0.04804772,-0.3722431,-0.03269401,-0.2383793,0.21957535,0.1729452,-0.10324381,-0.1244801,0.10123048,-0.2094225,0.015372206,0.11414276,-0.051831927,-0.018991565,-0.08573743,0.013260602,-0.07417665,-0.04999388,-0.034926005,0
295,296,/content/drive/MyDrive/ReCirCor/training_data/training_data/49952_MV_2.wav,1,0.5552662,-0.22612852,0.27078763,0.014358792,-0.0785463,0.023300936,-0.04911305,-0.12781142,-0.23783799,-0.10001051,-0.12502742,-0.06826293,-0.037977945,0.06378572,0.16153324,-0.068927094,-0.17694953,0.1071994,0.00087598164,-0.019767268,0
193,194,/content/drive/MyDrive/ReCirCor/training_data/training_data/49712_PV.wav,1,2.3114448,-0.8167515,-0.50714755,-0.0009972589,-0.43535003,-0.08761578,-0.092377834,-0.6471805,0.20883794,-0.76530915,0.1835706,0.4405504,-0.25991902,-0.4321652,-0.54501426,0.40329042,0.004064639,0.18115097,-0.039043464,-0.27723643,1
687,688,/content/drive/MyDrive/ReCirCor/training_data/training_data/50244_PV.wav,1,-0.043807477,0.010249734,0.38173094,0.14015542,-0.07211449,-0.23181179,0.17153874,-0.06173786,-0.13780929,0.017462792,0.081586316,-0.022422018,-0.047830306,0.16684203,-0.19256565,-0.057887882,0.0404898,-0.02960826,-0.013354801,0.022527179,0
697,698,/content/drive/MyDrive/ReCirCor/training_data/training_data/50250_PV.wav,1,-0.19232014,-0.04044208,-0.16126306,-0.17795175,-0.38305402,-0.1264583,0.062793486,-0.07136229,-0.04180727,0.09203004,0.038751956,-0.15898229,0.0967343,-0.027396267,-0.024865484,0.013449531,0.20397821,-0.08770217,-0.06700692,0.04512394,0
517,518,/content/drive/MyDrive/ReCirCor/training_data/training_data/50109_TV.wav,1,0.31749395,-0.05418061,0.48768705,0.18256569,-0.009261623,-0.09336963,0.47708836,-0.100437716,0.11247342,0.013229853,0.037398268,-0.12061455,-0.036680352,-0.14856853,-0.049442068,-0.12677939,-0.15709765,0.10351411,-0.073029354,0.023012375,0
52,53,/content/drive/MyDrive/ReCirCor/training_data/training_data/31737_PV.wav,1,-0.1776609,-0.08605492,-0.23057649,-0.39481992,-0.51257676,-0.15207455,0.02077288,0.30938658,0.1368206,-0.02665455,-0.30411717,0.057151794,-0.09271873,0.025627282,-0.066711366,0.103385314,0.048685107,0.10203323,0.03474996,-0.036589455,0
153,154,/content/drive/MyDrive/ReCirCor/training_data/training_data/49628_MV.wav,1,0.5780844,-0.22773673,-0.2208128,-0.020109443,-0.39232045,-0.1476447,-0.007860513,-0.058941066,0.05992044,-0.13547513,0.08254899,0.06325038,-0.13563912,0.10542146,0.004930648,-0.1410175,0.05369781,-0.030323528,0.065261036,0.14035252,1
302,303,/content/drive/MyDrive/ReCirCor/training_data/training_data/49963_AV.wav,1,-0.4064815,0.16836104,-0.08326042,0.24867427,0.39209414,0.11628923,0.07557601,0.09251561,-0.05241299,0.012567523,0.06481878,0.16879879,0.09171202,0.13591692,-0.14797339,-0.0013432836,-0.06927466,0.117789894,-0.037312668,0.042866044,0
101,102,/content/drive/MyDrive/ReCirCor/training_data/training_data/46532_AV.wav,1,0.32255024,-0.11655094,0.15259749,0.10386032,0.094720975,-0.20853105,0.18402033,-0.12020152,-0.09926034,-0.20291784,-0.0009804636,-0.1504322,0.06490415,0.031371806,-0.05899119,-0.054847557,0.015907884,0.055948563,-0.026321573,0.037751492,0
653,654,/content/drive/MyDrive/ReCirCor/training_data/training_data/50222_PV.wav,1,-0.5727506,0.26801145,0.2789152,0.30228576,-0.021517335,0.296762,-0.13983132,-0.18385436,0.03706262,0.000832719,0.2876539,-0.05366544,-0.05635542,0.08721327,-0.006863785,0.039120592,0.21057513,0.09252126,0.072190784,-0.030207474,0
824,825,/content/drive/MyDrive/ReCirCor/training_data/training_data/50319_PV.wav,1,-0.5529193,0.15694636,0.19527869,0.047651265,0.014966754,-0.10394077,-0.0831785,-0.0591767,0.12936918,-0.13365863,0.052132323,0.49395806,0.15943876,0.029664364,-0.124952406,-0.19466361,-0.031211978,-0.34635562,-0.26346877,-0.014190103,1
271,272,/content/drive/MyDrive/ReCirCor/training_data/training_data/49896_AV.wav,1,-0.10749033,0.075900406,-0.34137264,0.24586412,0.35712507,-0.11011746,0.19642657,-0.19337766,0.028600818,-0.0011000258,0.027432708,0.005571398,-0.10383727,0.05966822,0.086144924,0.024985816,0.095406935,0.11253665,-0.007029941,-0.0027746619,0
308,309,/content/drive/MyDrive/ReCirCor/training_data/training_data/49968_TV.wav,1,-0.27867472,0.140181,0.366507,0.2857926,0.14445254,0.08498528,-0.007930635,-0.13043296,-0.23324037,0.056926597,-0.046000294,0.04951189,-0.081805624,0.06602246,0.023165891,0.029254964,0.041604728,0.038473945,0.01623863,0.048613403,0
166,167,/content/drive/MyDrive/ReCirCor/training_data/training_data/49653_TV.wav,1,-0.4911953,0.10770369,0.41257313,-0.042267527,-0.1376597,-0.17323092,0.038297717,0.1094882,-0.1470056,0.04783181,-0.20905109,0.21664192,0.06471771,0.02507819,-0.04828398,0.12480704,-0.06286018,-0.058186576,-0.069643795,-0.08230596,0
340,341,/content/drive/MyDrive/ReCirCor/training_data/training_data/49990_MV.wav,1,-0.40881565,0.1068437,-0.25114745,-0.019381529,-0.2310354,0.37254074,-0.16790077,-0.002107418,0.09527462,-0.07217085,-0.25010633,0.325632,0.021087358,0.031209271,0.15971234,0.013569546,-0.0015611806,0.06712589,-0.014524954,-0.09177272,0
484,485,/content/drive/MyDrive/ReCirCor/training_data/training_data/50086_MV.wav,1,-0.37567884,0.116625994,0.46227664,0.10181854,0.063598685,0.056718837,-0.15165004,-0.07729258,-0.16593456,-0.040800493,-0.0198246,0.053368464,-0.031712346,-0.063507974,0.060891252,-0.004828848,0.033131056,-0.026842434,-0.03800673,0.08223411,0
923,924,/content/drive/MyDrive/ReCirCor/training_data/training_data/50388_PV.wav,1,-0.21468626,0.075815864,0.05117311,0.17173007,-0.17565638,-0.17839496,0.3797263,-0.032983564,-0.23068394,0.13875759,-0.06206647,0.065615706,-0.0047888057,0.14559296,-0.14860052,0.14852098,0.05763701,0.1620595,-0.005570596,-0.13524564,0
572,573,/content/drive/MyDrive/ReCirCor/training_data/training_data/50141_AV.wav,1,-0.31195864,0.07644684,0.4614181,0.016331976,0.11730042,0.08310255,-0.24692066,-0.06542097,-0.05149445,-0.032760035,-0.19542433,-0.07964323,-0.19379988,-0.029886033,0.02987225,-0.009051835,0.065554835,-0.046789546,-0.05248077,0.10843028,0
483,484,/content/drive/MyDrive/ReCirCor/training_data/training_data/50086_TV.wav,1,-0.4883205,0.1936266,0.14297083,0.19627303,-0.123331286,0.206944,0.0869819,-0.1232007,-0.085669905,-0.18149853,-0.61944383,0.39380765,-0.021155018,-0.012584195,0.15147291,-0.063167125,0.009817501,0.012073499,-0.081350245,0.21345763,0
108,109,/content/drive/MyDrive/ReCirCor/training_data/training_data/47002_MV.wav,1,0.25269082,-0.16793789,0.42098054,-0.16371395,-0.20085344,-0.42582598,0.18902911,0.0965054,0.028671455,-0.18961003,0.047971833,-0.15664452,0.19791046,0.09294259,-0.11139113,-0.056900866,-0.08240383,-0.024197778,-0.058196355,-0.04138093,1
889,890,/content/drive/MyDrive/ReCirCor/training_data/training_data/50350_AV.wav,1,-0.35880893,0.10925803,-0.044917647,0.13264808,0.33417004,0.0150231,0.031327277,-0.09271806,-0.070055895,0.05359526,-0.119971335,0.01879129,0.06544214,-0.028482862,0.005724957,0.015874831,0.032713193,0.041757956,0.0956713,0.119052574,0
208,209,/content/drive/MyDrive/ReCirCor/training_data/training_data/49745_PV.wav,1,0.18087584,-0.049710702,0.3289248,0.2063695,0.034028403,-0.0941989,-0.040389676,-0.1038912,-0.28981525,0.15891536,-0.04373945,0.26131785,-0.10533921,0.19374357,-0.00019470471,-0.03651262,0.039846547,-0.02492026,0.03610339,-0.052511223,0
693,694,/content/drive/MyDrive/ReCirCor/training_data/training_data/50249_AV_1.wav,1,1.0441569,-0.5173853,-0.061898515,-0.31934962,-0.1678554,0.29194334,0.04316994,-0.06500728,0.03923684,0.08571779,-0.123813614,-0.116863064,0.03659494,0.18898427,-0.2937513,0.011888305,-0.050347496,-0.05098574,0.026226446,0.024405498,0
908,909,/content/drive/MyDrive/ReCirCor/training_data/training_data/50379_TV.wav,1,-0.28171918,0.06804867,-0.4257849,0.04051469,0.4094663,-0.10910514,0.13286702,0.060657006,0.027805703,0.12431828,0.033300977,-0.11740907,0.0448239,-0.07162659,0.01335137,0.048992675,-0.0056985007,0.06238684,0.0066028005,0.06888782,0
896,897,/content/drive/MyDrive/ReCirCor/training_data/training_data/50354_AV.wav,1,-0.2594715,0.05393258,-0.1459068,0.046289615,-0.22931105,0.020813487,0.22590218,-0.11600074,-0.085703835,0.053922296,0.052169826,-0.02223741,-0.020176517,-0.004868576,0.027000645,-0.03262132,0.029133763,-0.049267408,0.011453872,0.08137856,0
893,894,/content/drive/MyDrive/ReCirCor/training_data/training_data/50352_AV.wav,1,-0.3845117,0.06419957,0.22596747,-0.060832176,-0.1362878,0.13113862,-0.15154445,0.07033647,-0.1089954,-0.012809968,-0.116398185,0.0060607665,0.1371013,-0.043258723,-0.071336634,0.0054533486,0.047352213,-0.016789833,0.013801135,0.09298763,0
